af_track_id,af_danceability,af_energy,af_loudness,af_mode,af_acousticness,af_instrumentalness,af_liveness,af_valence,af_tempo,af_key,af_speechiness,af_time_signature,af_duration_ms
4Ag89Y7qSUrpxcgRtSzSam,0.617,0.541,-4.113,1,0.125,0.0,0.369,0.43,79.998,6,0.78,4,107999
0QiF3l617bIKVrkBqgdMHE,0.736,0.932,-3.726,1,0.146,0.0025,0.182,0.18,124.514,1,0.271,4,115775
4irYeuAi87yyGHcI4h9s0x,0.849,0.648,-6.188,1,0.0725,0.00592,0.0984,0.196,106.075,7,0.0832,4,111020
3KJrwOuqiEwHq6QTreZT61,0.812,0.813,-5.583,0,0.0987,0.00015,0.0758,0.348,128.066,10,0.0984,4,180880
2SZLtfY7dz7NLSxxnvDDis,0.777,0.711,-3.902,1,0.312,0.0,0.205,0.293,139.973,0,0.137,4,153685
28xkYPSP0P5xu5vT6MQfCy,0.755,0.298,-15.032,1,0.154,0.329,0.101,0.0372,99.979,1,0.0915,4,123054
3uE1swbcRp5BrO64UNy6Ex,0.814,0.575,-9.635,1,0.172,0.000291,0.109,0.288,120.004,11,0.0635,4,192833
0KRKqIJPX6LT9v1ZQGbfn7,0.829,0.59,-7.818,0,0.0391,0.0107,0.114,0.332,112.97,9,0.263,4,127128
0jsbEBnXWgHLkvjV49vYVG,0.783,0.929,0.551,0,0.2,0.00414,0.689,0.152,118.03,11,0.0893,4,134447
0wxwXyrJYHyGUKlBaCIhgp,0.787,0.727,-7.194,1,0.000997,0.0017,0.376,0.21,141.52,1,0.265,4,140038
0vUhboOWxdj97denl4T91p,0.705,0.648,-10.467,0,0.00476,0.000595,0.373,0.398,130.037,4,0.141,4,155350
6xEnbXM1us9fDJy2LC0lru,0.69,0.76,-5.431,1,0.0525,0.0,0.134,0.0797,125.013,1,0.0895,4,154929
4ZOxwKHoHlhIZPzucOUVoY,0.799,0.966,-4.586,1,0.089,0.0,0.658,0.864,139.967,0,0.366,4,137221
2AoJ1NSLrqfppo6oT5Bqc8,0.936,0.476,-11.439,1,0.0139,0.0,0.402,0.363,121.979,1,0.403,4,175543
30Q5BsSJBLb9SGm0BtuJj4,0.838,0.634,-8.076,1,0.00537,0.0,0.111,0.224,114.771,8,0.0931,4,168202
3Xi5SYx5pOqte5tLKHEmPb,0.964,0.51,-7.003,1,0.000214,6.47e-06,0.0549,0.474,130.028,1,0.242,4,136650
2bmSQxuradc103RXzvjTkE,0.83,0.387,-12.908,0,0.0858,0.407,0.0926,0.561,120.006,10,0.345,4,132193
2Tu4kHEeIVFn6Re2ybm2lQ,0.455,0.525,-12.692,0,0.136,0.734,0.125,0.279,119.999,5,0.0455,4,159974
0QVG9r2otIXoWCHyh09SqU,0.748,0.573,-9.907,1,0.484,2.59e-06,0.0929,0.193,117.962,9,0.0543,4,195875
78w3kPqUAwDjADBY3xAGHl,0.745,0.688,-9.263,0,0.264,0.00906,0.077,0.522,114.997,6,0.103,5,107750
02803el8p3mKqcJzJ3Agpp,0.722,0.519,-12.871,1,0.0253,0.0114,0.189,0.128,99.987,0,0.0516,4,143833
5Njf3sGQoxQJqcR4gUbttZ,0.657,0.473,-12.051,1,0.232,0.026,0.108,0.153,150.029,1,0.0368,4,114500
7BLFY8GsDyUkaARTv0uwKH,0.936,0.474,-9.694,1,0.0213,0.0,0.111,0.168,129.999,1,0.393,4,166910
2bmjoUqk5ELqted5imBtMd,0.765,0.62,-7.338,0,0.0643,0.00019,0.16,0.218,109.904,10,0.14,4,131350
4Uk53I7Lz6bzctGoyNxf8W,0.65,0.952,-2.686,1,0.0912,0.351,0.337,0.256,104.999,11,0.5,3,122211
7FoW7q7uZGOHlGi9w5mUxN,0.386,0.936,-5.551,1,0.101,0.00192,0.381,0.193,95.075,7,0.604,4,197053
6dm3aVYUAfZtdFeLAG6R9F,0.563,0.68,-5.953,1,0.236,3.28e-05,0.122,0.0396,180.218,0,0.39,3,110000
5QArbhcHhpW48U4cK3Joj9,0.777,0.902,-3.915,1,0.0905,0.0,0.275,0.462,129.985,1,0.349,4,134844
2Bkfvi3pCcwoJwnmd45OnA,0.607,0.749,-4.497,1,0.00641,7.66e-05,0.234,0.18,121.829,2,0.0728,4,126224
2XLdbJRfl2UHHzIurEFgAA,0.628,0.573,-8.161,1,0.00362,0.0,0.0874,0.0387,115.503,1,0.0673,3,132702
2Iwf4sAnEgkuxxnJ61du8z,0.468,0.325,-8.267,1,0.115,0.726,0.109,0.0387,95.593,1,0.245,3,90645
04MKRNwoX7TqQkA0ZrtMbC,0.512,0.44,-7.816,1,0.00386,3.11e-06,0.233,0.132,207.992,1,0.233,1,86805
5DV8yoddFyjLVfRT6pfAht,0.504,0.48,-8.885,1,0.832,0.000252,0.101,0.878,173.993,3,0.045,4,176901
1XKlzwkRZmyrz2OjVqNIyl,0.608,0.662,-8.474,1,0.0246,7.85e-06,0.0409,0.0637,117.031,1,0.0338,4,98482
78SOPBLZeBjDQ9NVTePOPE,0.783,0.684,-7.435,1,0.00873,0.000548,0.222,0.173,141.037,5,0.0358,4,117447
1NJel5c5LSc9Ac7UAeoJtp,0.668,0.479,-7.321,0,0.0612,0.408,0.12,0.102,162.12,10,0.0436,4,128888
18hIrODUziu3KyUxeDKlcq,0.528,0.617,-6.123,1,0.202,0.153,0.146,0.0356,119.047,8,0.0657,4,199664
04xhIz4DiBGDECn7kIFodv,0.796,0.756,-2.244,1,0.0059,0.00679,0.128,0.0292,120.01,8,0.0572,4,112000
6Q1LtmZPFRGNZbH6VdarBQ,0.299,0.381,-6.951,0,0.445,0.0023,0.0932,0.0392,136.462,3,0.038,1,234000
3uvKXKQxcmjPT7letWh3Pf,0.644,0.64,-7.877,1,0.00329,0.0,0.146,0.175,108.944,8,0.0688,3,125048
1K86gziny1mnNIisKBqzhH,0.473,0.843,-5.981,1,0.00345,2.53e-05,0.102,0.24,71.647,1,0.225,4,183536
7yvTs8trSYMtNNisA0nT73,0.471,0.618,-9.965,0,0.0219,0.00664,0.16,0.0392,110.337,10,0.108,4,125500
3Pk6O7DndRfH1q6UFsCaWm,0.665,0.446,-14.845,1,0.069,1.88e-05,0.323,0.117,115.282,1,0.172,4,156048
5mPUo1HP5K4H6hepYHqbZx,0.812,0.707,-6.815,0,0.236,0.0,0.587,0.248,109.992,10,0.0752,4,175203
2x7mBK5ozd9hwneRKMVpkD,0.262,0.897,-2.712,0,0.0237,0.0,0.11,0.253,199.651,4,0.398,4,153104
3kBa1eXqkSvfCLmG8VqQ10,0.571,0.865,-4.99,1,0.0042,0.207,0.0906,0.177,150.017,8,0.0397,4,166426
5XAPpyIoYF3QXP34Hv8Pvx,0.753,0.679,-7.092,0,0.324,4.21e-05,0.423,0.19,105.977,5,0.0349,4,145078
3NSgQjYihV40pOmn8AQevz,0.726,0.634,-6.844,1,0.553,4.43e-06,0.0916,0.318,105.975,2,0.0792,5,126850
3SCVHoGHV7GL0hmqcOIpqh,0.854,0.98,-1.181,1,0.263,0.00053,0.548,0.255,110.001,1,0.0569,4,122000
70nmZhHZLNVYWP4NON41Zw,0.526,0.62,-7.244,0,0.067,0.000241,0.139,0.187,112.027,8,0.281,4,205766
6yK9kwo8cBoVRNOylq0yNc,0.818,0.576,-7.588,0,0.29,0.0,0.105,0.285,96.189,0,0.162,3,150187
3bNCifwGPjqeeqzpjrFG9k,0.881,0.903,-0.955,1,0.267,0.00253,0.109,0.272,119.994,8,0.0813,4,131500
599cYawsBthDvauPoXNr7U,0.77,0.623,-7.025,0,0.0601,0.0,0.117,0.0947,134.974,8,0.0569,4,199100
2I12vOWeJU5ayhr6ha6esf,0.8,0.505,-6.54,1,0.0206,2.05e-05,0.198,0.179,114.972,0,0.115,4,128418
4XQDrALwqj4J1YPqg58sDV,0.817,0.911,-2.153,1,0.187,0.00173,0.42,0.34,119.989,0,0.0455,3,116000
0AQXOzjEG2ofwGrDyqUY7H,0.814,0.74,-5.438,0,0.11,2.28e-05,0.12,0.191,120.098,10,0.0947,4,183937
3cQPyVlnrmmWU5fQJxl0q9,0.678,0.77,-3.206,0,0.125,0.0,0.184,0.284,75.009,6,0.145,4,133903
2wzpr7E2FkOISAbYQOtPmZ,0.755,0.788,-4.572,1,0.0355,0.0,0.311,0.465,140.055,0,0.216,4,137195
7EnGzsqQi0bAVGQw8i4WIQ,0.81,0.524,-6.705,1,0.0444,0.714,0.105,0.155,122.016,5,0.0441,4,118236
3mRBSk7h2Vr0D0yott8VhC,0.806,0.702,-6.643,1,0.274,0.138,0.323,0.182,105.975,0,0.0688,3,126874
7ae2GdeXS5Tvo5RvdNwgaz,0.89,0.74,-4.303,1,0.318,1.17e-05,0.244,0.436,130.012,1,0.223,4,112500
5o7ZDvfOry1MNhNLBOJulo,0.825,0.757,-5.391,1,0.0109,0.00408,0.34,0.16,149.988,8,0.105,4,163355
7tUXZgLbOCvRJ9FBlairoU,0.909,0.573,-6.856,1,0.0332,0.0163,0.657,0.392,144.946,5,0.181,4,134271
7m1oRKYiZCfuKXRMWGefWR,0.735,0.933,-2.151,0,0.0185,0.0108,0.1,0.116,129.988,1,0.0788,4,281538
1AADsJz09BwnKW4yYFQwXU,0.698,0.987,-0.734,0,0.0226,0.000558,0.343,0.266,129.763,8,0.167,4,92308
5zjdL4aLh3D3wOKeRkZSL6,0.577,0.693,-5.96,1,0.368,0.0655,0.0989,0.0695,144.693,11,0.646,4,122483
1e0HLyx0SlmAhwTm2un9ft,0.827,0.771,-4.374,1,0.0456,0.0,0.109,0.545,149.867,0,0.318,4,166452
0SbKWYPENsANEIIgnCK45e,0.68,0.707,-5.133,1,0.00914,0.00638,0.097,0.228,159.941,2,0.127,4,149804
1k31A67B0r2PDytoPR283x,0.721,0.899,-4.07,0,0.0116,2.51e-05,0.126,0.0385,142.018,10,0.057,4,141972
7vNYfMAh3bvHGmRxve1YAg,0.777,0.812,-5.146,1,0.26,0.264,0.185,0.452,139.961,8,0.0447,3,140613
4Ao4XHlqBTKsCil8R6e8fD,0.579,0.813,-4.573,1,0.0605,3.5e-05,0.365,0.312,107.609,7,0.367,4,135822
6rF4PCqJq0p4MAWgecwfIl,0.86,0.524,-4.698,1,0.578,0.96,0.0993,0.142,114.946,11,0.0729,4,148939
0K1fOHUHEsv1lnq2yU1VG5,0.425,0.508,-10.01,1,0.0639,0.181,0.244,0.0679,130.837,8,0.13,4,142232
5dBP9gDiDlsXiitxvB4HGb,0.494,0.695,-10.566,1,0.00421,0.0158,0.223,0.0722,155.01,1,0.751,4,197077
0kHEr6iF9m7mrkTjv9pbZ6,0.649,0.772,-5.332,0,0.717,0.00305,0.103,0.0294,109.973,11,0.133,4,219749
5twSsmNWVzQ5VNA6GzwtHn,0.814,0.758,-6.512,1,0.185,0.091,0.204,0.82,159.94,0,0.384,4,131590
7lnCmYYscC0mijoPe3Blx8,0.37,0.856,-5.489,1,0.403,0.00967,0.18,0.0755,79.382,7,0.401,5,236301
4Qwnjgav8p1B2F1EgcMQRW,0.888,0.906,-4.028,1,0.221,0.000474,0.266,0.477,125.033,1,0.365,4,137822
73IDzojzHitmvwVovPG7V2,0.816,0.62,-7.804,1,0.255,1.09e-05,0.251,0.265,144.981,11,0.51,3,184733
0FP2R9giDksk3a1GUQLfOz,0.713,0.839,-6.377,0,0.00417,0.706,0.106,0.0369,150.004,4,0.349,4,149230
1PeIKwD4ifLR2jYWCsUgnX,0.449,0.645,-4.784,0,0.00956,0.00846,0.107,0.0589,109.846,4,0.0366,4,207442
0efgEM1LQDbK43rqPH2Iyd,0.923,0.94,-5.828,1,0.0204,9.67e-06,0.136,0.839,139.804,9,0.16,4,187260
3lTAwJ7GAsm6mFkRejOXIm,0.832,0.802,-4.039,0,0.343,0.00361,0.139,0.178,110.006,11,0.22,4,166798
2U03OmZKC7YIPkYBgJnJfA,0.569,0.712,-4.911,0,0.378,3.41e-05,0.144,0.0711,157.231,1,0.347,1,145451
3jnTBMdckWNzC7PJV96kQ1,0.476,0.825,-3.941,1,7.44e-05,6.51e-05,0.115,0.43,84.149,6,0.0379,3,111491
164uPGiUKnYHwJOHcgfy1e,0.403,0.696,-5.956,0,0.00114,0.265,0.0722,0.0696,89.999,10,0.236,4,272562
1j82fFDqVM2Sgb8tfMidBv,0.836,0.708,-4.065,1,5.19e-05,0.0,0.0927,0.0374,120.045,1,0.0494,3,76042
1Xm2e1vDwOMeJJioWuG1s7,0.748,0.662,-4.832,0,0.149,0.0,0.17,0.346,157.918,6,0.285,4,183797
5YxP1CkunbhUQVvctFOHa7,0.655,0.814,-5.472,0,0.0698,0.0,0.107,0.69,180.082,5,0.0823,4,161266
4KilYheWwxakB1L43ECTeP,0.795,0.634,-8.771,0,0.0889,0.0,0.0874,0.39,97.512,5,0.142,4,164302
020wG4EHTwBy5h2rbpxqvK,0.656,0.661,-5.888,1,0.0686,0.0,0.125,0.509,140.956,9,0.0602,4,223045
5mn8bU8IjYqr8ZqTDmLtSO,0.825,0.655,-8.475,0,0.436,0.0,0.138,0.8,145.045,5,0.255,3,178759
5l93giGtSBNAJUVj8hPygt,0.735,0.798,-5.812,0,0.0924,3.62e-06,0.0978,0.245,106.006,11,0.121,4,188491
2yuYI5NFhevxa05se7Qht9,0.823,0.678,-6.664,1,0.153,0.0,0.218,0.706,160.133,1,0.56,4,148500
0oR0Wr9N52K1vbAOuGvMJz,0.692,0.792,-5.984,1,0.13,0.0,0.255,0.566,129.883,7,0.245,4,167760
2Yd6hF9rBSibtF4hlcnBEw,0.803,0.456,-10.783,1,0.0358,0.0,0.212,0.583,95.013,11,0.243,4,161684
4tchNSV4eZQ9vG4GNA4iJa,0.42,0.787,-6.206,0,0.0129,0.0,0.107,0.498,78.44,11,0.266,4,220127
4jiCUUfjuJoG03gnw3jj1r,0.906,0.525,-7.482,1,0.0504,2.88e-06,0.0859,0.365,96.005,9,0.305,4,152440
2PQuj6TMxl5hcgMG30e2Ij,0.86,0.711,-6.596,0,0.115,0.0,0.14,0.502,105.027,8,0.183,4,155825
1MtmXPxXP4ntSjfF5xnOyM,0.84,0.62,-6.91,1,0.0584,0.0,0.0988,0.511,98.076,1,0.129,4,188401
2665YLaM0dLaIhkjpUHT7k,0.651,0.649,-4.363,0,0.237,0.0,0.128,0.455,133.971,0,0.0366,4,219948
3CwocqtW6g2rCqsI8PQCf4,0.762,0.697,-6.626,0,0.298,0.0,0.0999,0.53,91.984,11,0.103,4,147391
28ZiptPMVab1reyfj4hNwt,0.681,0.635,-7.856,0,0.0177,0.0,0.119,0.496,160.027,10,0.0792,3,172500
3jtslodAuHKSHlVYQLRAYu,0.643,0.694,-6.297,0,0.278,0.0,0.236,0.521,129.054,3,0.0466,4,182907
66lsHFgvKb6H28JRQ9vTPK,0.914,0.619,-8.323,0,0.241,0.0017,0.105,0.166,100.995,8,0.146,4,182970
15hXSWGLcvtUZLtzCY7E0Q,0.623,0.76,-6.688,0,0.341,0.0,0.119,0.566,155.015,8,0.2,4,212880
3a3EzSxWvDno8RpTMv7Xch,0.95,0.594,-6.651,1,0.338,0.0,0.0955,0.632,103.012,7,0.283,4,142718
2UsAeEA2JH7kKSOflP23zY,0.718,0.776,-5.418,1,0.112,0.00243,0.144,0.41,91.158,8,0.24,4,145085
7gRPkCEa3YMaxET5ZYT7Ni,0.66,0.809,-4.837,1,0.0921,0.0,0.16,0.547,133.922,2,0.156,4,187822
1OGORI9Hx45AEYqxkndMhN,0.768,0.556,-7.146,0,0.0942,1.42e-05,0.107,0.24,155.07,1,0.0739,4,237179
0c6mLXIsBWgwAAqkagxY5w,0.793,0.762,-5.252,1,0.333,0.0,0.128,0.447,132.097,8,0.0591,4,195455
6a2Xgy3nTIHI37bj5RIKqx,0.81,0.603,-8.071,1,0.109,0.0,0.295,0.805,136.003,2,0.0405,4,188320
1E5m92fn5c92TUH6NP7HDX,0.7,0.616,-8.505,1,0.27,0.0,0.174,0.55,140.0,4,0.155,4,175429
500c6DLy4ag8gFAnkuzTxP,0.85,0.567,-8.739,0,0.136,0.0,0.115,0.161,99.99,4,0.199,4,168000
75UNZ7tjYzsoTMgmpWdzw6,0.682,0.79,-5.15,0,0.189,0.0,0.115,0.676,122.99,7,0.0723,4,251511
7xwOv1FJd8iqnCoj3BDjpV,0.719,0.528,-8.857,0,0.615,0.0,0.122,0.346,171.937,0,0.292,4,159767
4x67awdGDlWB3eIpQdkzqE,0.799,0.603,-8.068,1,0.0898,0.0,0.214,0.624,75.989,8,0.506,4,164211
3Rmv3h4ovgt9xVgWOfMlLx,0.701,0.623,-5.271,1,0.00804,0.013,0.498,0.471,158.891,2,0.0493,4,136118
0TAt3c8KXb1D3sWT8ENar8,0.855,0.666,-4.581,0,0.2,0.0,0.0885,0.758,100.006,10,0.104,4,235425
05mrU7mN3c1822bpY58UBC,0.755,0.502,-9.08,0,0.307,0.0,0.105,0.6,149.919,5,0.0655,4,198125
7yYegdhi4lwCPPmyROOr4O,0.835,0.606,-8.139,1,0.163,0.0,0.097,0.346,129.938,2,0.141,4,195692
7KksdXBhdufqWDxGxyt4I7,0.621,0.694,-7.773,0,0.214,2.13e-06,0.155,0.644,90.059,10,0.0987,4,176440
2985JpMNKG1QT5i4RSjehz,0.758,0.804,-4.704,0,0.106,2.78e-05,0.169,0.197,100.003,11,0.0531,4,170400
2TxDcppMX95JQv9WB5rtuB,0.893,0.511,-11.209,0,0.484,0.00201,0.0747,0.443,100.015,8,0.268,4,141598
34UHhwlly3SHryWuVfMOJm,0.919,0.582,-7.201,1,0.111,0.0,0.118,0.538,123.947,2,0.119,4,170000
2guNhJXjJVCHO5rYBVcm5H,0.701,0.685,-3.937,0,0.244,4.84e-05,0.786,0.592,112.041,1,0.0401,4,194464
7ztN8tfXYaC8LBRyLZJLA1,0.667,0.766,-5.513,0,0.282,0.0,0.127,0.724,74.776,7,0.0905,4,208074
6PX2GtCt8YJzOQ4ulJM41k,0.843,0.528,-8.722,1,0.061,4.52e-05,0.0617,0.459,140.05,1,0.0657,4,178645
2Ddvo2ioNuRn9NwMhiIyTf,0.55,0.686,-7.668,0,0.311,0.0,0.176,0.311,159.929,1,0.0964,4,169500
7hHf4gz7kGmkuwa6XMc88W,0.78,0.521,-5.094,1,0.0983,0.000125,0.0967,0.643,160.087,0,0.123,4,171375
0Rsfm3UqHkNzKsb6L0Yz3Y,0.827,0.738,-6.403,0,0.0978,0.0,0.0257,0.718,137.956,8,0.207,4,186427
0uwW1Duv6xlk2bNutlc7tu,0.862,0.545,-5.931,0,0.201,0.0,0.0482,0.546,149.972,11,0.351,4,118400
1PZUD6jjtYsOUC9vDjdJHK,0.583,0.468,-8.794,0,0.334,0.0,0.1,0.322,130.002,9,0.339,4,179077
3bcduSxypEUxlM5UawQ3kD,0.751,0.57,-7.017,0,0.126,0.0,0.101,0.705,110.021,11,0.209,4,182182
26NEo4Ar57Ph1daWpZX4ke,0.897,0.513,-9.653,1,0.521,0.000583,0.072,0.798,130.077,8,0.389,4,140856
3vG5tTQZsAPTDqMiXFhKJy,0.879,0.418,-11.914,0,0.572,0.0,0.107,0.696,100.018,10,0.0559,4,139200
0yNT55PxVoLMHb75JaF2s0,0.515,0.454,-9.268,1,0.457,0.0,0.0895,0.209,130.154,0,0.0906,4,199385
0RiKAq1SfF6rfYcWpjB2T5,0.816,0.517,-9.356,1,0.47,0.0,0.148,0.434,130.029,5,0.192,4,213447
3MkdA6vwF0ifRl86yzTlJW,0.417,0.767,-3.31,1,0.0778,0.0,0.113,0.152,72.573,9,0.193,3,189600
2G7vVF2QPQtlnQ7EQntij8,0.783,0.483,-8.963,1,0.212,0.0,0.185,0.299,100.036,1,0.127,4,158400
563yuGweEqRVQtjfsDVRyK,0.814,0.665,-7.87,1,0.351,0.00172,0.108,0.326,126.027,9,0.173,4,265356
3IoMFT989cZDnmv8ubiUY2,0.879,0.78,-3.929,1,0.122,0.0,0.265,0.848,136.84,8,0.322,4,213285
7fO8Ok3rByqDqGc0MmBsj9,0.843,0.437,-9.864,0,0.0514,0.0,0.0837,0.565,123.959,10,0.0681,4,159360
1DdEU9f7uXklMx6Dm0Mdwq,0.48,0.565,-9.954,0,0.38,0.0,0.096,0.806,112.988,8,0.375,5,207529
2hgfeYKzJIaUlrhk6oP3wc,0.761,0.569,-7.44,1,0.000484,0.0,0.0977,0.603,146.983,8,0.0929,4,210617
61vDGoB9k3ximR5YNzjmBc,0.514,0.469,-9.179,0,0.235,0.0,0.252,0.764,81.722,5,0.581,4,163247
5sC9NS6j4aLaFN26zCHXHe,0.76,0.595,-9.692,1,0.588,0.0,0.316,0.685,140.046,9,0.0318,3,137143
0TlPl8HWxUNFWNEtxB7Ou0,0.914,0.612,-7.042,1,0.301,0.000313,0.234,0.318,129.959,1,0.307,4,243708
5GILvZyGhTZ9z39AdIsB57,0.906,0.447,-11.407,0,0.123,0.0,0.118,0.817,120.978,1,0.0673,4,152500
61DpiQz5Jli2KNwJZn6s4r,0.749,0.632,-6.665,1,0.305,0.0,0.196,0.278,129.94,2,0.212,4,190154
3UEm2avDtIIaT3UvuvsxES,0.913,0.366,-14.341,1,0.731,2.31e-05,0.148,0.123,125.035,7,0.329,4,155937
17rF54WvGGqPVxDheq8PP8,0.754,0.765,-5.354,0,0.38,0.0,0.113,0.53,129.983,10,0.0777,4,195692
7sTOV05i0Qtyn4sLOUvlc4,0.767,0.551,-6.541,0,0.0392,0.0,0.118,0.196,83.037,10,0.0829,4,190843
2jSusUF3coQykgybOU7sqy,0.72,0.685,-5.708,0,0.0487,0.0,0.148,0.25,127.122,4,0.137,4,244739
4CPhkF6SboNZoZfjgaEYME,0.896,0.758,-5.334,0,0.228,0.0,0.101,0.764,133.93,10,0.422,4,360560
0JM7QnigP9A1jijogNpun0,0.901,0.795,-4.197,1,0.0368,0.0,0.0933,0.825,149.98,8,0.261,4,105621
2WEni6RxGtoWaask5A6Kok,0.731,0.554,-5.804,0,0.626,0.0,0.134,0.302,75.987,1,0.154,4,205263
0lfiCykYr1kvnZyZxGN0rB,0.835,0.523,-5.612,1,0.495,0.0,0.118,0.257,115.055,0,0.0507,4,144072
1f9lD5VdRIGdSihiIwOFSx,0.881,0.595,-9.781,1,0.282,0.000117,0.112,0.911,130.019,11,0.0714,4,149113
6eK68flOp1XqQtbWohsdNE,0.778,0.681,-7.148,0,0.247,0.0,0.111,0.142,121.047,0,0.245,4,235307
7mtGQwe1XBh3A9BgVainvb,0.824,0.846,-4.81,0,0.492,8.39e-06,0.128,0.752,132.948,5,0.0813,4,221502
62vwXXITnuKIaCabwWXyhm,0.736,0.699,-4.216,0,0.0924,0.0,0.124,0.416,135.924,10,0.0399,4,202059
3CgZi8DMUftJHK6WL2gKc1,0.836,0.544,-7.329,0,0.327,0.0,0.135,0.322,140.027,5,0.0592,4,211985
5G3NKZf1Gqs7dQnY4Miliy,0.901,0.484,-11.169,0,0.0367,2.25e-05,0.198,0.766,130.02,5,0.117,4,221490
12x8BhnvB1W4uk3VEHOXqa,0.877,0.42,-8.239,0,0.278,0.0,0.163,0.292,135.019,7,0.175,4,124444
0uv71i1waQbyRjZT86Fctu,0.875,0.559,-8.9,0,0.00592,0.0,0.161,0.456,140.02,1,0.281,4,125156
6nc3d5wRTTzkZo29kZRr5r,0.535,0.573,-6.191,0,0.17,0.0,0.18,0.208,116.754,0,0.166,4,253333
5uMrI6S3YpzJ6xjS6h8oVX,0.97,0.178,-16.098,0,0.0953,4.12e-05,0.107,0.451,125.017,2,0.304,4,199715
2WVhK2P0nqOIs9eERV7j80,0.945,0.252,-11.641,1,0.0036,0.0,0.101,0.0791,130.031,8,0.258,4,294245
5x9FUcABwqYAOMptRedOku,0.9,0.781,-5.452,1,0.108,0.0,0.0513,0.79,135.025,1,0.159,4,165150
7jl65cMmrserp2QNDhifOC,0.844,0.62,-7.424,0,0.199,0.0,0.116,0.497,133.958,6,0.232,3,194342
29UavGPcPDfUp1w4P1BXYV,0.905,0.598,-3.247,0,0.349,0.0,0.108,0.393,132.086,8,0.264,4,167352
3hCzQ8c7PCcPfa9qe95ITg,0.828,0.412,-12.16,0,0.213,0.749,0.0883,0.459,130.034,10,0.0835,4,221571
3Ot04s80MZBhiYP2wHo0is,0.676,0.876,-4.472,0,0.441,0.0,0.128,0.488,127.267,6,0.213,4,221122
2pkiYFWrja3oTlTwDaTypd,0.687,0.644,-7.927,0,0.0276,0.0,0.0875,0.199,141.018,4,0.075,4,254481
5cijUS3npQh4PSZzyT7Fng,0.66,0.649,-7.497,1,0.319,0.0,0.0721,0.535,134.895,1,0.105,4,143111
7MPQNyAX02uIEQCRsC4sgc,0.662,0.715,-6.593,1,0.123,1.41e-06,0.0916,0.28,165.879,1,0.153,4,254734
3AB0wf9nh9lDanoFRcKHKB,0.715,0.567,-7.537,0,0.264,0.0,0.0902,0.507,131.95,10,0.132,4,218182
6TLHo63Z3wqHkW6adVeEwZ,0.89,0.74,-6.367,1,0.271,1.06e-05,0.118,0.0683,122.023,1,0.0681,4,175441
4RJyGUzds4e11hAFJmavOY,0.85,0.718,-6.846,1,0.113,0.0,0.283,0.712,130.053,1,0.318,4,236415
3HOlhweyZyyD8QSTZjI63I,0.777,0.739,-5.746,0,0.428,0.0,0.103,0.681,134.918,10,0.168,4,174298
5kuUOpHZlZjL8b7HXkxRsm,0.737,0.564,-8.293,1,0.301,0.0,0.0985,0.684,140.075,7,0.316,4,185311
0kTCZWErCBvYrM9CNjQaRT,0.866,0.422,-11.239,1,0.261,0.00783,0.112,0.382,132.031,1,0.0635,4,173451
3TTWvQKBMt1SfsPHSnHJTS,0.609,0.464,-8.509,1,0.222,0.0,0.104,0.265,129.824,11,0.212,4,177245
4ESkG5iVSKtUANJK0NPz1w,0.824,0.427,-8.314,0,0.387,0.0,0.0915,0.566,148.008,9,0.182,4,143020
4aAtZsGjzdMfWSKh5DM4sI,0.869,0.666,-5.098,1,0.0387,0.0,0.356,0.388,140.018,8,0.328,4,121895
1PuQBTDZ6WntifoXDrUXRg,0.798,0.805,-6.28,0,0.0233,1.79e-06,0.0787,0.528,103.997,7,0.0329,4,139050
5pFmgdBYYVWFWgMi03jl69,0.921,0.645,-6.43,0,0.305,0.0,0.109,0.528,114.931,7,0.16,4,168152
6skR4ZtK9TWsLpbxTbectM,0.772,0.554,-12.911,1,0.168,0.0557,0.146,0.546,109.982,1,0.0332,4,157091
5ttl4eMRPuixvadA3JRNHD,0.905,0.387,-14.539,1,0.414,0.00522,0.115,0.212,116.988,0,0.0938,4,147692
2aRdz1goHRuJ2FkDw3vpVX,0.634,0.498,-10.242,0,0.375,0.0,0.115,0.299,109.817,6,0.103,4,264036
4qqT68UURRP6lPHiI9TApM,0.628,0.667,-6.548,1,0.535,0.0,0.102,0.183,129.967,1,0.326,4,221500
4mKa1LcRNQILp6xSr9s1S0,0.911,0.562,-6.222,1,0.42,3.74e-06,0.343,0.649,138.98,2,0.168,4,283573
27qRmG3zOWPvMYUkpPdQ1g,0.862,0.572,-6.579,0,0.375,0.0,0.0863,0.402,90.053,6,0.417,4,193363
6kN06eEOblRAuWI0xUUS91,0.731,0.58,-6.804,0,0.189,3.49e-06,0.125,0.323,137.03,2,0.135,4,159229
0olw5nqq5I9MNbVo9Z1S2S,0.701,0.465,-11.468,0,0.341,0.000167,0.664,0.41,102.02,10,0.509,4,209779
0e0BqjHEcb6pJAVJ7WZA7V,0.812,0.63,-5.789,0,0.048,0.0,0.11,0.459,99.739,4,0.263,4,146409
2f237byd0A2w0fLlnVDOV4,0.839,0.554,-6.124,1,0.418,0.0,0.0923,0.727,139.952,0,0.181,4,249733
68mG1MySxGueYJFvuF1ikP,0.659,0.56,-6.821,1,0.347,0.0,0.0975,0.298,163.057,2,0.0491,4,242080
